中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,67 Mbps,8665 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,23 ms,350 Mbps,44851 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,122 ms,47 Mbps,6117 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,21 ms,368 Mbps,47206 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,459 Mbps,58777 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,127 ms,195 Mbps,24985 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,498 Mbps,63795 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,59 ms,472 Mbps,60518 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,27 ms,6 Mbps,879 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,306 Mbps,39219 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,50 ms,45 Mbps,5863 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,88 ms,374 Mbps,47923 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,493 Mbps,63180 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,71 ms,546 Mbps,69939 kB/s
141.147.67.4,443,2a0b:21c0:1007:c9:0:fa32:bd8d:e16c,DE,Frankfurt,隧道,150 ms,207 Mbps,26521 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,436 Mbps,55808 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,53 ms,51 Mbps,6558 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,1032 Mbps,132096 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,569 Mbps,72908 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,70 ms,527 Mbps,67481 kB/s
158.101.210.248,443,2606:f240:f00:dd8d:0:9e2d:5e0d:8589,US,Frankfurt,隧道,134 ms,114 Mbps,14643 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,362 Mbps,46387 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,2 Mbps,289 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,192 Mbps,24678 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,127 ms,38 Mbps,4893 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,504 Mbps,64512 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,156 Mbps,19968 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,126 ms,196 Mbps,25088 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,68 ms,551 Mbps,70553 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,20 ms,43 Mbps,5574 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,38 ms,797 Mbps,102092 kB/s
141.144.203.177,443,2a0b:21c0:1007:1ca:0:5cbe:f488:ae28,DE,Frankfurt,隧道,130 ms,186 Mbps,23859 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,146 Mbps,18739 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,24 ms,90 Mbps,11571 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,67 ms,22 Mbps,2928 kB/s
158.101.219.252,443,2a0b:21c0:100a:1b0:0:7871:745:f91,DE,Frankfurt,隧道,115 ms,92 Mbps,11878 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,169 ms,32 Mbps,4159 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,82 ms,47 Mbps,6018 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,76 ms,545 Mbps,69836 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,128 ms,176 Mbps,22630 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,119 ms,46 Mbps,5899 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,34 Mbps,4406 kB/s
47.245.100.154,443,8.222.207.55,SG,Singapore,隧道,240 ms,65 Mbps,8419 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,164 ms,43 Mbps,5504 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,219 Mbps,28057 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,213 ms,25 Mbps,3303 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,102 ms,36 Mbps,4690 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,346 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,131 ms,170 Mbps,21811 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,60 ms,45 Mbps,5886 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,240 ms,15 Mbps,1952 kB/s
144.22.252.124,443,144.22.252.124,BR,S
